TeamYear,Season,Team,W%,HR,BB%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,BIZ,Plays,RZR,HR/9,BABIP_y,GB%,HR/FB
2012_Reds,2012,Reds,0.5987654320987654,1.0617283950617284,0.079,0.159,0.29600000000000004,0.251,0.315,0.411,0.314,13.401234567901234,11.228395061728396,0.838,0.94,0.28800000000000003,0.45899999999999996,0.107
2018_Nationals,2018,Nationals,0.5061728395061729,1.1790123456790123,0.1,0.16399999999999998,0.297,0.254,0.335,0.419,0.325,11.722222222222221,9.666666666666666,0.825,1.23,0.287,0.41200000000000003,0.128
2011_Angels,2011,Angels,0.5308641975308642,0.9567901234567902,0.073,0.149,0.28800000000000003,0.253,0.313,0.402,0.313,14.074074074074074,12.037037037037036,0.855,0.87,0.282,0.449,0.08800000000000001
2010_Blue Jays,2010,Blue Jays,0.5246913580246914,1.5864197530864197,0.078,0.206,0.269,0.248,0.312,0.454,0.334,13.895061728395062,11.462962962962964,0.825,0.94,0.297,0.457,0.095
2012_Rays,2012,Rays,0.5555555555555556,1.0802469135802468,0.094,0.155,0.284,0.24,0.317,0.394,0.311,13.006172839506172,10.716049382716049,0.8240000000000001,0.86,0.277,0.479,0.107
2012_Nationals,2012,Nationals,0.6049382716049383,1.1975308641975309,0.077,0.166,0.308,0.261,0.322,0.428,0.324,13.537037037037036,11.308641975308642,0.835,0.79,0.282,0.46299999999999997,0.092
2006_Braves,2006,Braves,0.4876543209876543,1.3703703703703705,0.084,0.184,0.304,0.27,0.337,0.455,0.339,14.802469135802468,12.222222222222221,0.826,1.14,0.3,0.45,0.11599999999999999
2016_Astros,2016,Astros,0.5185185185185185,1.2222222222222223,0.08900000000000001,0.17,0.298,0.247,0.319,0.417,0.317,12.333333333333334,9.808641975308642,0.795,1.11,0.306,0.452,0.126
2010_Braves,2010,Braves,0.5617283950617284,0.8580246913580247,0.10099999999999999,0.14300000000000002,0.301,0.258,0.339,0.401,0.327,13.654320987654321,11.166666666666666,0.818,0.79,0.29,0.499,0.09300000000000001
2010_Padres,2010,Padres,0.5555555555555556,0.8148148148148148,0.08800000000000001,0.125,0.29,0.246,0.317,0.371,0.304,13.530864197530864,11.308641975308642,0.836,0.86,0.28600000000000003,0.46,0.09300000000000001
2015_Cardinals,2015,Cardinals,0.6172839506172839,0.845679012345679,0.08199999999999999,0.142,0.303,0.253,0.321,0.394,0.311,13.25925925925926,10.820987654320987,0.816,0.76,0.297,0.48,0.094
2010_Tigers,2010,Tigers,0.5,0.9382716049382716,0.087,0.147,0.311,0.268,0.335,0.415,0.33,14.45679012345679,11.969135802469136,0.828,0.88,0.29600000000000004,0.43799999999999994,0.083
2008_Rangers,2008,Rangers,0.4876543209876543,1.1975308641975309,0.092,0.179,0.325,0.28300000000000003,0.354,0.462,0.355,15.339506172839506,12.475308641975309,0.813,1.1,0.315,0.43200000000000005,0.102
2019_Mets,2019,Mets,0.5308641975308642,1.4938271604938271,0.08199999999999999,0.185,0.299,0.257,0.328,0.442,0.325,12.166666666666666,9.820987654320987,0.807,1.26,0.304,0.434,0.139
2019_Diamondbacks,2019,Diamondbacks,0.5246913580246914,1.3580246913580247,0.086,0.182,0.293,0.252,0.32299999999999995,0.434,0.319,11.475308641975309,9.419753086419753,0.821,1.35,0.295,0.431,0.152
2016_Mets,2016,Mets,0.5370370370370371,1.345679012345679,0.085,0.171,0.282,0.246,0.316,0.417,0.315,12.648148148148149,10.030864197530864,0.7929999999999999,0.95,0.308,0.442,0.111
2018_Rays,2018,Rays,0.5555555555555556,0.9259259259259259,0.087,0.14800000000000002,0.317,0.258,0.333,0.406,0.322,11.87037037037037,9.697530864197532,0.8170000000000001,1.02,0.278,0.439,0.115
2012_Rangers,2012,Rangers,0.5740740740740741,1.2345679012345678,0.077,0.173,0.306,0.273,0.334,0.446,0.336,13.123456790123457,10.753086419753087,0.8190000000000001,1.09,0.292,0.439,0.11599999999999999
2008_Astros,2008,Astros,0.5341614906832298,1.0372670807453417,0.07400000000000001,0.152,0.29600000000000004,0.263,0.32299999999999995,0.415,0.322,14.198757763975156,12.037267080745341,0.848,1.24,0.293,0.433,0.121
2006_Cardinals,2006,Cardinals,0.515527950310559,1.1428571428571428,0.085,0.163,0.292,0.269,0.337,0.431,0.331,14.73913043478261,12.267080745341614,0.8320000000000001,1.21,0.28800000000000003,0.462,0.125
2010_Phillies,2010,Phillies,0.5987654320987654,1.0246913580246915,0.08900000000000001,0.153,0.292,0.26,0.332,0.413,0.327,14.253086419753087,11.790123456790123,0.8270000000000001,1.04,0.289,0.465,0.106
2011_Tigers,2011,Tigers,0.5864197530864198,1.0432098765432098,0.084,0.157,0.318,0.277,0.34,0.434,0.337,14.092592592592593,11.753086419753087,0.8340000000000001,0.93,0.292,0.445,0.09300000000000001
2007_Rockies,2007,Rockies,0.5521472392638037,1.049079754601227,0.096,0.158,0.322,0.28,0.354,0.4370000000000001,0.34600000000000003,15.552147239263803,13.006134969325153,0.836,1.0,0.29,0.465,0.099
2019_Rays,2019,Rays,0.5925925925925926,1.3395061728395061,0.086,0.17800000000000002,0.306,0.254,0.325,0.431,0.321,11.123456790123457,8.858024691358025,0.7959999999999999,1.1,0.29,0.441,0.134
2013_Pirates,2013,Pirates,0.5802469135802469,0.9938271604938271,0.076,0.151,0.294,0.245,0.313,0.396,0.312,13.61111111111111,11.209876543209877,0.8240000000000001,0.62,0.285,0.525,0.08900000000000001
2006_Twins,2006,Twins,0.5925925925925926,0.8827160493827161,0.079,0.138,0.316,0.287,0.34700000000000003,0.425,0.334,15.160493827160494,12.462962962962964,0.8220000000000001,1.14,0.302,0.43700000000000006,0.113
2017_Mets,2017,Mets,0.43209876543209874,1.382716049382716,0.086,0.184,0.28600000000000003,0.25,0.32,0.434,0.322,12.969135802469136,10.345679012345679,0.7979999999999999,1.38,0.319,0.444,0.149
2013_Brewers,2013,Brewers,0.4567901234567901,0.9691358024691358,0.067,0.145,0.294,0.252,0.311,0.398,0.311,13.45679012345679,11.024691358024691,0.8190000000000001,1.09,0.28600000000000003,0.444,0.11900000000000001
2013_Indians,2013,Indians,0.5679012345679012,1.0555555555555556,0.091,0.155,0.3,0.255,0.327,0.41,0.324,12.753086419753087,10.703703703703704,0.8390000000000001,0.92,0.302,0.445,0.107
2013_Reds,2013,Reds,0.5555555555555556,0.9567901234567902,0.09300000000000001,0.142,0.293,0.249,0.327,0.391,0.316,13.209876543209877,11.246913580246913,0.851,1.04,0.273,0.441,0.115
2009_Twins,2009,Twins,0.5337423312883436,1.0552147239263803,0.092,0.155,0.306,0.274,0.345,0.429,0.338,14.374233128834355,12.012269938650308,0.836,1.15,0.301,0.409,0.09699999999999999
2019_Cardinals,2019,Cardinals,0.5617283950617284,1.2962962962962963,0.091,0.17,0.292,0.245,0.322,0.415,0.314,11.845679012345679,9.728395061728396,0.821,1.19,0.28300000000000003,0.449,0.145
2016_Nationals,2016,Nationals,0.5864197530864198,1.2530864197530864,0.086,0.17,0.293,0.256,0.326,0.426,0.322,11.833333333333334,9.697530864197532,0.82,0.96,0.28800000000000003,0.433,0.109
2009_Braves,2009,Braves,0.5308641975308642,0.9197530864197531,0.095,0.142,0.3,0.263,0.339,0.405,0.327,13.660493827160494,11.283950617283951,0.826,0.73,0.299,0.46399999999999997,0.081
2014_Blue Jays,2014,Blue Jays,0.5123456790123457,1.0925925925925926,0.081,0.155,0.295,0.259,0.32299999999999995,0.414,0.325,13.919753086419753,11.401234567901234,0.8190000000000001,0.94,0.294,0.429,0.094
2016_Cardinals,2016,Cardinals,0.5308641975308642,1.3888888888888888,0.085,0.187,0.294,0.255,0.325,0.443,0.329,13.04320987654321,10.592592592592593,0.812,0.99,0.304,0.495,0.128
2010_Rangers,2010,Rangers,0.5555555555555556,1.0,0.081,0.14300000000000002,0.307,0.276,0.338,0.419,0.333,14.0,11.691358024691358,0.835,1.0,0.28,0.415,0.09300000000000001
2006_Tigers,2006,Tigers,0.5864197530864198,1.2530864197530864,0.069,0.174,0.31,0.274,0.329,0.449,0.334,15.296296296296296,12.845679012345679,0.84,0.99,0.284,0.455,0.1
2015_Royals,2015,Royals,0.5864197530864198,0.8580246913580247,0.063,0.14400000000000002,0.301,0.269,0.322,0.412,0.318,13.635802469135802,11.537037037037036,0.846,0.96,0.28600000000000003,0.428,0.099
2010_Diamondbacks,2010,Diamondbacks,0.4012345679012346,1.1111111111111112,0.095,0.166,0.312,0.25,0.325,0.416,0.325,14.364197530864198,11.925925925925926,0.83,1.32,0.29600000000000004,0.418,0.12
2012_Diamondbacks,2012,Diamondbacks,0.5,1.0185185185185186,0.08800000000000001,0.159,0.307,0.259,0.328,0.418,0.32299999999999995,13.598765432098766,11.290123456790123,0.83,0.97,0.301,0.461,0.11
2007_Indians,2007,Indians,0.5925925925925926,1.0987654320987654,0.09300000000000001,0.159,0.31,0.268,0.343,0.428,0.336,15.944444444444445,12.864197530864198,0.807,0.9,0.302,0.45299999999999996,0.087
2017_Rays,2017,Rays,0.49382716049382713,1.4074074074074074,0.08900000000000001,0.17800000000000002,0.29600000000000004,0.245,0.317,0.422,0.316,12.24074074074074,9.858024691358025,0.805,1.2,0.28300000000000003,0.43,0.128
2015_Rangers,2015,Rangers,0.5432098765432098,1.0617283950617284,0.081,0.156,0.3,0.257,0.325,0.413,0.321,14.358024691358025,11.703703703703704,0.815,1.07,0.294,0.442,0.11199999999999999
2007_Angels,2007,Angels,0.5802469135802469,0.7592592592592593,0.08199999999999999,0.133,0.315,0.284,0.345,0.417,0.333,14.851851851851851,12.11111111111111,0.815,0.95,0.307,0.42200000000000004,0.086
2017_Mariners,2017,Mariners,0.48148148148148145,1.2345679012345678,0.079,0.165,0.3,0.259,0.325,0.424,0.321,12.981481481481481,10.419753086419753,0.8029999999999999,1.48,0.28300000000000003,0.40299999999999997,0.141
2012_Padres,2012,Padres,0.4691358024691358,0.7469135802469136,0.08800000000000001,0.133,0.297,0.247,0.319,0.38,0.307,13.191358024691358,11.08641975308642,0.84,1.02,0.284,0.475,0.11699999999999999
2015_Diamondbacks,2015,Diamondbacks,0.4876543209876543,0.9506172839506173,0.078,0.15,0.316,0.264,0.324,0.414,0.319,13.487654320987655,11.098765432098766,0.823,1.12,0.294,0.457,0.12300000000000001
2013_Angels,2013,Angels,0.48148148148148145,1.0123456790123457,0.084,0.15,0.307,0.264,0.329,0.414,0.325,14.135802469135802,11.512345679012345,0.8140000000000001,1.03,0.3,0.42100000000000004,0.10400000000000001
2012_Phillies,2012,Phillies,0.5,0.9753086419753086,0.07400000000000001,0.14400000000000002,0.29,0.255,0.317,0.4,0.311,12.845679012345679,10.691358024691358,0.8320000000000001,1.1,0.298,0.435,0.121
2016_Mariners,2016,Mariners,0.5308641975308642,1.376543209876543,0.081,0.171,0.297,0.259,0.326,0.43,0.325,12.679012345679013,9.975308641975309,0.787,1.32,0.292,0.434,0.138
2016_Marlins,2016,Marlins,0.4906832298136646,0.7950310559006211,0.073,0.131,0.314,0.263,0.322,0.394,0.309,12.322981366459627,10.186335403726709,0.8270000000000001,0.95,0.303,0.43,0.109
2008_Yankees,2008,Yankees,0.5493827160493827,1.1111111111111112,0.086,0.156,0.302,0.271,0.342,0.4270000000000001,0.338,14.87037037037037,12.148148148148149,0.8170000000000001,0.89,0.307,0.457,0.09300000000000001
2006_Indians,2006,Indians,0.48148148148148145,1.2098765432098766,0.08800000000000001,0.177,0.324,0.28,0.349,0.457,0.34700000000000003,15.833333333333334,12.703703703703704,0.802,1.05,0.308,0.447,0.1
2014_Athletics,2014,Athletics,0.5432098765432098,0.9012345679012346,0.094,0.13699999999999998,0.278,0.244,0.32,0.381,0.312,13.641975308641975,11.41358024691358,0.8370000000000001,0.9,0.272,0.456,0.1
2007_Cubs,2007,Cubs,0.5246913580246914,0.9320987654320988,0.08,0.15,0.308,0.271,0.333,0.422,0.329,13.993827160493828,11.765432098765432,0.841,1.03,0.281,0.413,0.096
2016_Tigers,2016,Tigers,0.5341614906832298,1.31055900621118,0.08,0.171,0.312,0.267,0.331,0.438,0.33,13.403726708074535,10.863354037267081,0.81,1.15,0.3,0.445,0.11699999999999999
2019_Phillies,2019,Phillies,0.5,1.3271604938271604,0.09,0.181,0.293,0.246,0.319,0.4270000000000001,0.314,12.38888888888889,10.006172839506172,0.8079999999999999,1.6,0.298,0.431,0.179
2014_Brewers,2014,Brewers,0.5061728395061729,0.9259259259259259,0.07,0.147,0.293,0.25,0.311,0.397,0.313,13.907407407407407,11.32716049382716,0.8140000000000001,1.03,0.289,0.456,0.113
2016_Orioles,2016,Orioles,0.5493827160493827,1.5617283950617284,0.077,0.188,0.29100000000000004,0.256,0.317,0.443,0.326,12.802469135802468,10.524691358024691,0.8220000000000001,1.15,0.299,0.44799999999999995,0.126
2007_Marlins,2007,Marlins,0.4382716049382716,1.2407407407407407,0.08199999999999999,0.181,0.315,0.267,0.336,0.448,0.34,14.74074074074074,11.746913580246913,0.797,1.1,0.321,0.41700000000000004,0.102
2006_Dodgers,2006,Dodgers,0.5432098765432098,0.9444444444444444,0.094,0.157,0.307,0.276,0.348,0.4320000000000001,0.337,15.679012345679013,12.839506172839506,0.8190000000000001,0.94,0.302,0.478,0.09699999999999999
2012_White Sox,2012,White Sox,0.5246913580246914,1.3024691358024691,0.075,0.16699999999999998,0.289,0.255,0.318,0.422,0.322,13.228395061728396,11.154320987654321,0.843,1.16,0.28800000000000003,0.42700000000000005,0.121
2015_Yankees,2015,Yankees,0.5370370370370371,1.308641975308642,0.08800000000000001,0.17,0.28300000000000003,0.251,0.32299999999999995,0.421,0.32299999999999995,13.308641975308642,10.691358024691358,0.8029999999999999,1.12,0.3,0.47,0.136
2012_Tigers,2012,Tigers,0.5432098765432098,1.0061728395061729,0.084,0.154,0.307,0.268,0.335,0.422,0.328,12.765432098765432,10.703703703703704,0.838,0.95,0.307,0.434,0.105
2010_Athletics,2010,Athletics,0.5,0.6728395061728395,0.086,0.122,0.297,0.256,0.324,0.378,0.313,13.938271604938272,11.808641975308642,0.847,0.96,0.274,0.461,0.09699999999999999
2014_Rays,2014,Rays,0.47530864197530864,0.7222222222222222,0.085,0.12,0.287,0.247,0.317,0.3670000000000001,0.305,12.938271604938272,10.506172839506172,0.812,0.89,0.28600000000000003,0.408,0.091
2018_Diamondbacks,2018,Diamondbacks,0.5061728395061729,1.0864197530864197,0.091,0.162,0.28600000000000003,0.235,0.31,0.397,0.306,12.117283950617283,10.067901234567902,0.831,1.07,0.289,0.473,0.13699999999999998
2019_Angels,2019,Angels,0.4444444444444444,1.3580246913580247,0.094,0.175,0.281,0.247,0.324,0.422,0.316,12.290123456790123,10.024691358024691,0.816,1.67,0.29,0.40399999999999997,0.17
2006_Marlins,2006,Marlins,0.48148148148148145,1.123456790123457,0.08,0.171,0.309,0.264,0.331,0.435,0.329,14.345679012345679,11.598765432098766,0.809,1.04,0.299,0.42700000000000005,0.1
2012_Red Sox,2012,Red Sox,0.42592592592592593,1.0185185185185186,0.069,0.155,0.301,0.26,0.315,0.415,0.316,13.574074074074074,11.462962962962964,0.8440000000000001,1.19,0.29600000000000004,0.46399999999999997,0.132
2006_Reds,2006,Reds,0.49382716049382713,1.3395061728395061,0.098,0.175,0.29,0.257,0.336,0.4320000000000001,0.332,15.030864197530864,12.209876543209877,0.812,1.33,0.301,0.415,0.122
2011_Royals,2011,Royals,0.4382716049382716,0.7962962962962963,0.071,0.14,0.311,0.275,0.329,0.415,0.325,14.271604938271604,11.969135802469136,0.8390000000000001,1.01,0.299,0.439,0.099
2006_Mariners,2006,Mariners,0.48148148148148145,1.0617283950617284,0.065,0.153,0.3,0.272,0.325,0.424,0.322,14.67283950617284,12.216049382716049,0.833,1.14,0.297,0.429,0.107
2019_Indians,2019,Indians,0.5740740740740741,1.376543209876543,0.092,0.183,0.289,0.25,0.32299999999999995,0.4320000000000001,0.319,11.61111111111111,9.518518518518519,0.82,1.3,0.29100000000000004,0.397,0.136
2006_Astros,2006,Astros,0.5061728395061729,1.0740740740740742,0.092,0.154,0.28600000000000003,0.255,0.332,0.409,0.322,14.716049382716049,12.32716049382716,0.838,1.12,0.28600000000000003,0.452,0.11599999999999999
2013_Rangers,2013,Rangers,0.558282208588957,1.0797546012269938,0.075,0.15,0.294,0.262,0.32299999999999995,0.412,0.32299999999999995,13.049079754601227,10.889570552147239,0.835,0.97,0.293,0.428,0.107
2017_Diamondbacks,2017,Diamondbacks,0.5740740740740741,1.3580246913580247,0.09300000000000001,0.19,0.306,0.254,0.329,0.445,0.329,12.38888888888889,10.117283950617283,0.8170000000000001,1.07,0.294,0.48100000000000004,0.131
2015_Rays,2015,Rays,0.49382716049382713,1.0308641975308641,0.07200000000000001,0.154,0.3,0.252,0.314,0.406,0.313,12.444444444444445,10.080246913580247,0.81,1.08,0.284,0.418,0.11199999999999999
2011_Dodgers,2011,Dodgers,0.5093167701863354,0.7267080745341615,0.08199999999999999,0.118,0.299,0.257,0.322,0.375,0.307,12.53416149068323,10.559006211180124,0.8420000000000001,0.83,0.285,0.428,0.08800000000000001
2009_Reds,2009,Reds,0.48148148148148145,0.9753086419753086,0.086,0.147,0.282,0.247,0.318,0.394,0.313,13.975308641975309,11.765432098765432,0.8420000000000001,1.16,0.28300000000000003,0.42100000000000004,0.109
2009_Blue Jays,2009,Blue Jays,0.46296296296296297,1.2901234567901234,0.086,0.174,0.29,0.266,0.333,0.44,0.337,14.04320987654321,11.777777777777779,0.8390000000000001,1.12,0.308,0.45,0.11599999999999999
2006_Nationals,2006,Nationals,0.4382716049382716,1.0123456790123457,0.095,0.156,0.301,0.262,0.338,0.418,0.327,15.154320987654321,12.320987654320987,0.813,1.21,0.292,0.396,0.102
2017_Reds,2017,Reds,0.41975308641975306,1.3518518518518519,0.091,0.179,0.294,0.253,0.329,0.433,0.325,12.58641975308642,10.160493827160494,0.807,1.56,0.29600000000000004,0.446,0.168
2013_Royals,2013,Royals,0.5308641975308642,0.691358024691358,0.069,0.119,0.3,0.26,0.315,0.379,0.305,13.234567901234568,11.141975308641975,0.8420000000000001,0.96,0.29,0.418,0.1
2012_Athletics,2012,Athletics,0.5802469135802469,1.2037037037037037,0.08900000000000001,0.166,0.281,0.238,0.31,0.404,0.311,13.91358024691358,11.61111111111111,0.835,0.9,0.279,0.41700000000000004,0.091
2013_Diamondbacks,2013,Diamondbacks,0.5,0.8024691358024691,0.08199999999999999,0.133,0.301,0.259,0.32299999999999995,0.391,0.314,13.518518518518519,11.314814814814815,0.8370000000000001,1.06,0.292,0.46,0.122
2008_Twins,2008,Twins,0.5398773006134969,0.6809815950920245,0.084,0.129,0.316,0.279,0.34,0.408,0.328,15.588957055214724,12.779141104294478,0.82,1.13,0.301,0.42,0.102
2009_Marlins,2009,Marlins,0.5370370370370371,0.9814814814814815,0.09,0.14800000000000002,0.316,0.268,0.34,0.416,0.332,13.839506172839506,11.277777777777779,0.815,1.0,0.298,0.433,0.099
2006_White Sox,2006,White Sox,0.5555555555555556,1.4567901234567902,0.079,0.184,0.305,0.28,0.342,0.464,0.34600000000000003,15.493827160493828,12.67283950617284,0.818,1.24,0.295,0.429,0.11199999999999999
2016_Angels,2016,Angels,0.4567901234567901,0.9629629629629629,0.078,0.145,0.289,0.26,0.322,0.405,0.314,13.141975308641975,10.432098765432098,0.794,1.32,0.301,0.408,0.125
2016_Rays,2016,Rays,0.41975308641975306,1.3333333333333333,0.07400000000000001,0.182,0.293,0.243,0.307,0.426,0.315,12.074074074074074,9.364197530864198,0.7759999999999999,1.33,0.297,0.41,0.131
2015_Indians,2015,Indians,0.5031055900621118,0.8757763975155279,0.087,0.14400000000000002,0.299,0.256,0.325,0.401,0.315,12.453416149068323,10.434782608695652,0.838,1.01,0.28800000000000003,0.445,0.11699999999999999
2008_Orioles,2008,Orioles,0.422360248447205,1.0683229813664596,0.086,0.162,0.29600000000000004,0.267,0.333,0.429,0.333,15.75776397515528,12.906832298136646,0.8190000000000001,1.16,0.298,0.446,0.107
2009_Rangers,2009,Rangers,0.5370370370370371,1.382716049382716,0.077,0.185,0.29600000000000004,0.26,0.32,0.445,0.331,14.290123456790123,12.141975308641975,0.85,1.07,0.28800000000000003,0.425,0.1
2011_Phillies,2011,Phillies,0.6296296296296297,0.9444444444444444,0.086,0.142,0.28300000000000003,0.253,0.32299999999999995,0.395,0.315,13.425925925925926,11.333333333333334,0.8440000000000001,0.73,0.28600000000000003,0.465,0.083
2009_Rockies,2009,Rockies,0.5679012345679012,1.1728395061728396,0.106,0.18,0.305,0.261,0.343,0.441,0.341,13.839506172839506,11.530864197530864,0.833,0.88,0.299,0.473,0.099
2016_Pirates,2016,Pirates,0.48148148148148145,0.9444444444444444,0.09,0.14400000000000002,0.311,0.257,0.332,0.402,0.318,13.209876543209877,10.493827160493828,0.794,1.12,0.306,0.469,0.13
2017_Angels,2017,Angels,0.49382716049382713,1.1481481481481481,0.086,0.155,0.277,0.243,0.315,0.397,0.307,13.17283950617284,10.728395061728396,0.8140000000000001,1.4,0.289,0.41600000000000004,0.141
2014_Royals,2014,Royals,0.5493827160493827,0.5864197530864198,0.063,0.113,0.302,0.263,0.314,0.376,0.306,14.11111111111111,11.604938271604938,0.8220000000000001,0.79,0.292,0.431,0.08199999999999999
2013_Padres,2013,Padres,0.4691358024691358,0.9012345679012346,0.076,0.133,0.294,0.245,0.308,0.378,0.302,13.574074074074074,11.290123456790123,0.8320000000000001,0.96,0.292,0.45799999999999996,0.10800000000000001
2016_Rockies,2016,Rockies,0.46296296296296297,1.2592592592592593,0.079,0.182,0.326,0.275,0.336,0.457,0.339,13.104938271604938,10.203703703703704,0.779,1.14,0.317,0.491,0.141
2011_Braves,2011,Braves,0.5493827160493827,1.0679012345679013,0.08199999999999999,0.14400000000000002,0.284,0.243,0.308,0.387,0.306,13.351851851851851,11.197530864197532,0.8390000000000001,0.76,0.28800000000000003,0.475,0.092
2008_Marlins,2008,Marlins,0.5217391304347826,1.2919254658385093,0.087,0.179,0.3,0.254,0.326,0.433,0.33,14.111801242236025,11.68944099378882,0.828,1.01,0.29,0.41700000000000004,0.098
2006_Royals,2006,Royals,0.38271604938271603,0.7654320987654321,0.076,0.14,0.311,0.271,0.332,0.411,0.32299999999999995,15.777777777777779,13.185185185185185,0.836,1.34,0.311,0.42200000000000004,0.121
2018_Mariners,2018,Mariners,0.5493827160493827,1.0864197530864197,0.071,0.154,0.295,0.254,0.314,0.408,0.313,12.882716049382717,10.246913580246913,0.795,1.21,0.295,0.425,0.127
2017_Red Sox,2017,Red Sox,0.5740740740740741,1.037037037037037,0.09,0.149,0.3,0.258,0.329,0.407,0.316,11.91358024691358,9.75925925925926,0.8190000000000001,1.18,0.303,0.41,0.127
2011_Giants,2011,Giants,0.5308641975308642,0.7469135802469136,0.07400000000000001,0.126,0.281,0.242,0.303,0.368,0.295,12.623456790123457,10.691358024691358,0.847,0.59,0.28300000000000003,0.46399999999999997,0.069
2014_Yankees,2014,Yankees,0.5185185185185185,0.9074074074074074,0.07400000000000001,0.135,0.282,0.245,0.307,0.38,0.305,12.993827160493828,10.524691358024691,0.81,1.02,0.298,0.43700000000000006,0.113
2014_Cardinals,2014,Cardinals,0.5555555555555556,0.6481481481481481,0.077,0.116,0.3,0.253,0.32,0.369,0.308,13.018518518518519,10.716049382716049,0.823,0.76,0.28600000000000003,0.45399999999999996,0.086
2007_Cardinals,2007,Cardinals,0.48148148148148145,0.8703703703703703,0.081,0.132,0.303,0.274,0.337,0.405,0.326,15.283950617283951,12.469135802469136,0.816,1.05,0.293,0.435,0.096
